,label,xgb_gapen,xgb_descri,lgbm_gapen,lgbm_descri
96,0.0,0.8924959897994995,0.023610053583979607,0.9307599530627622,0.05951957922533828
97,1.0,0.9962150454521179,0.9982277750968933,0.9808387982161227,0.9865683613379514
98,0.0,0.06065327674150467,0.020106539130210876,0.2458467773546505,0.058103082564782686
99,0.0,0.763714075088501,0.28067484498023987,0.3465162730193307,0.47198769154244297
100,0.0,0.04790330305695534,0.009903916157782078,0.09853617657871816,0.04003591145827366
101,1.0,0.9998101592063904,0.9996920824050903,0.998316548429283,0.9986048478570315
102,1.0,0.9988208413124084,0.9989109039306641,0.9957502884772192,0.9974657857883433
103,0.0,0.6065453886985779,0.29258623719215393,0.4531968027393678,0.20073788858946245
104,1.0,0.9925609230995178,0.9974117875099182,0.9249707441116283,0.9914408249743487
105,0.0,0.01338033564388752,0.011585287749767303,0.15830088098327455,0.10102779477544548
106,0.0,0.006857763975858688,0.0634184330701828,0.15070783475732555,0.13525262138636082
107,0.0,0.002247242024168372,0.2996789515018463,0.023978132098374814,0.37136001880051106
108,0.0,0.5639998912811279,0.29058191180229187,0.6195450282105365,0.3568770189240484
109,0.0,0.0009796461090445518,0.04751698300242424,0.03978040618674096,0.1724114525226595
110,0.0,0.0030481726862490177,0.000224885021452792,0.07778599447219262,0.004583385949411366
111,0.0,0.0003786658635362983,0.003154096193611622,0.024096654729056123,0.013924531162328465
112,0.0,0.001108727534301579,0.00039516115793958306,0.023552608682888776,0.00657009704436798
113,1.0,0.9999668598175049,0.9998154044151306,0.9984334995178183,0.99892890333112
114,0.0,0.1073574423789978,0.1344103068113327,0.4884164376505244,0.21803380000486217
115,0.0,0.4796907305717468,0.7789785265922546,0.5528676744748026,0.7785823035504708
116,0.0,0.0033503996673971415,0.006396237760782242,0.07794147776409788,0.04276145728354304
117,0.0,0.3409760296344757,0.11439960449934006,0.2224754696829648,0.2354938795134653
118,0.0,0.0040924749337136745,0.0050763534381985664,0.08165067452987296,0.013529254485609356
119,0.0,0.07606019824743271,0.023474836722016335,0.19616394116546368,0.049423883643777464
120,1.0,0.25725191831588745,0.6492770910263062,0.3043019912190105,0.6148611884898786
121,0.0,0.0006012107478454709,0.0004716603725682944,0.007187758516629608,0.001689655151505234
122,0.0,0.14824625849723816,0.017511026933789253,0.3312283967107092,0.03984830038500581
123,1.0,0.587714433670044,0.5758205056190491,0.6028361325359387,0.5280591328645757
124,0.0,0.04238732531666756,0.022019460797309875,0.24796628766855358,0.06103577527531918
125,0.0,0.0020756449084728956,0.0032121576368808746,0.0040575525789192,0.004682965133899228
126,1.0,0.03208444267511368,0.9978824257850647,0.20776205341288229,0.9767459464125181
127,0.0,0.00022667307348456234,0.0001716664555715397,0.001981024092548909,0.0005910459989732414
128,0.0,0.0025001326575875282,0.006088148802518845,0.02935145098173633,0.055976938944665204
129,0.0,0.3342682719230652,0.7762684226036072,0.5226377610292158,0.6439028794971168
130,0.0,0.11035779118537903,0.031601522117853165,0.30439987282466674,0.21825947987086372
131,0.0,0.0008489572210237384,0.0006679876823909581,0.008715306660915197,0.004978011425550193
132,0.0,0.19720621407032013,0.14421413838863373,0.4194229877569583,0.24210112145714416
133,0.0,0.0021170335821807384,0.0003653654712252319,0.03883227586750146,0.005799547537241551
134,0.0,0.0009922344470396638,0.001152488635852933,0.010377890910621045,0.012728329914069126
135,0.0,0.00022607843857258558,0.0004493434971664101,0.0020738836196747615,0.001021524914730937
136,1.0,0.9233605861663818,0.8958780765533447,0.847980847670238,0.8461502522046359
137,0.0,0.0001310305524384603,0.0004247173492331058,0.002467593110279662,0.0009305610468659968
138,1.0,0.9758328795433044,0.9760387539863586,0.9547374608459415,0.9574593999178037
139,0.0,0.01791759580373764,0.08654864132404327,0.2319961063804569,0.12470956782267431
140,0.0,0.0007267046021297574,0.00020551418128889054,0.004857917608276382,0.0013164214946878436
141,0.0,0.0002974376257043332,0.0005465837311930954,0.0028990544033479443,0.006651240958487261
142,0.0,0.023756837472319603,0.002633103635162115,0.09869501668884353,0.025475168588656488
143,0.0,0.136314257979393,0.06744231283664703,0.3572806746568518,0.20753357041007153
144,1.0,0.9281681180000305,0.9912311434745789,0.7719959612547789,0.9822802465875973
145,1.0,0.8638695478439331,0.9837148785591125,0.7154796411459591,0.9668916226683407
146,1.0,0.9976692795753479,0.8640369176864624,0.9899984496357994,0.6880597600104077
147,0.0,0.0003172237775288522,0.00023192554363049567,0.0023373766613799915,0.0009889409849992282
148,1.0,0.23676477372646332,0.7475243806838989,0.24820891913515544,0.7478235415824264
149,0.0,0.0020349924452602863,0.03308616951107979,0.05776054054942836,0.04082441686471812
150,1.0,0.6932331919670105,0.9717074036598206,0.36973072719482897,0.9564213274197839
151,0.0,0.00011121730494778603,0.00024090823717415333,0.0024001514163584426,0.0009403302124266548
152,1.0,0.5203482508659363,0.8962624669075012,0.5884926222211636,0.7456822291344642
153,0.0,0.0011092283530160785,0.0002077216049656272,0.006865329569073615,0.0007437459931967121
154,0.0,0.0020749152172356844,0.009906427003443241,0.08701187717223469,0.05047714992439285
155,0.0,0.06947436928749084,0.025001365691423416,0.34409746044345435,0.060935611853094894
156,0.0,0.1028246358036995,0.5378031730651855,0.4155529564352128,0.7099113876373875
157,0.0,0.0015382467536255717,0.0005564526072703302,0.00557044550825495,0.0015098041847242066
158,0.0,0.010920467786490917,0.16101931035518646,0.07149340471572237,0.14208870008208424
159,0.0,0.22308912873268127,0.006645407527685165,0.33137668926704905,0.024935186607569212
160,0.0,0.004060583189129829,0.00011490061297081411,0.02432482258093654,0.0012783320472588998
161,0.0,0.06387969851493835,0.002565793925896287,0.36883913399884155,0.026463064005426324
162,0.0,0.4867473542690277,0.8163990378379822,0.5155612660234458,0.5969465490407267
163,0.0,0.024860383942723274,0.05281181260943413,0.13843418725376733,0.09406940519692664
164,0.0,0.6180594563484192,0.07751108705997467,0.6288719367721255,0.3696760089852362
165,0.0,0.05958138406276703,0.00502120703458786,0.12011839239706114,0.07447795417674535
166,0.0,0.010802560485899448,0.001584521378390491,0.02838803890387049,0.016026302158641186
167,0.0,0.027559878304600716,0.27804332971572876,0.1478391990150705,0.26137542322007656
168,1.0,0.9918249845504761,0.9966291785240173,0.9788677258155162,0.9909191981784006
169,0.0,0.009349550120532513,0.0016373330727219582,0.13038690288723384,0.008867338210731412
170,1.0,0.9999814033508301,0.9997404217720032,0.9979287965980285,0.9989338578288587
171,0.0,0.0019097705371677876,0.0006491841631941497,0.02383436019941196,0.0022532628323861047
172,0.0,0.0041762725450098515,0.0012333409395068884,0.02326502045142908,0.01037049726777832
173,0.0,0.00020859509822912514,0.0009751581237651408,0.0015687484094139852,0.0010161513783913877
174,1.0,0.9532883763313293,0.161909282207489,0.8986063025180959,0.2894823732300286
175,0.0,0.00023649157083127648,0.00018266314873471856,0.002803958718093103,0.0007808944752424713
176,0.0,0.08959101885557175,0.00047651404747739434,0.30578187037458004,0.00916359424850203
177,0.0,0.04462925344705582,0.2821396589279175,0.3134712518379133,0.37195321075011833
178,0.0,0.0037186495028436184,0.00023085532302502543,0.007015940722633414,0.0009407307161310827
179,0.0,0.0019962729420512915,0.0032964397687464952,0.0282045891351911,0.009242180778390324
180,0.0,0.005581227131187916,0.0049461480230093,0.01962708011334397,0.012315155891164064
181,0.0,0.16909503936767578,0.010008887387812138,0.37611171433777196,0.04741481237569871
182,0.0,0.00048900640103966,0.0008240030147135258,0.007692021032970258,0.0015335715486459402
183,0.0,0.004484740551561117,0.003361958311870694,0.07763938516465874,0.008011169683480951
184,0.0,0.0004822683404199779,0.0004502612864598632,0.025255012078933377,0.007457874765602083
185,0.0,0.008658774197101593,0.014164367690682411,0.15657228684759278,0.060688929883841475
186,0.0,0.00026966369478031993,0.000674193084705621,0.0030262144647416485,0.0010867028042255216
187,0.0,0.00017047357687260956,0.00018512933456804603,0.0031754304754075657,0.0006228854449646808
188,0.0,0.0010140833910554647,0.00021830634796060622,0.002650940758276052,0.0008834285053912638
189,0.0,0.009909706190228462,0.0033111916854977608,0.07390313871164725,0.017932214838399442
190,1.0,0.9991796612739563,0.9712992906570435,0.9724351089715463,0.9505293079659082
191,0.0,0.0005604417528957129,0.0010791749227792025,0.0033008277645245093,0.001770504172419816
192,1.0,0.9966009259223938,0.8144720792770386,0.9208972021516779,0.6892164955912494
193,0.0,0.0005717691965401173,0.0003085130301769823,0.002647838955936857,0.0010077160178503912
194,0.0,0.00022759560670237988,0.0001980168599402532,0.0020098595970091905,0.000632925743963651
195,0.0,0.002698345109820366,0.0033002961426973343,0.07941878608417761,0.02505045721342816
196,0.0,0.0003453453828115016,0.0006125125801190734,0.0016838158794081088,0.0009642923509943052
197,0.0,0.01702059991657734,0.021277152001857758,0.20984154414356176,0.029776243604580484
198,1.0,0.7772167325019836,0.6006677150726318,0.43150568496821373,0.7314612226075048
199,0.0,0.0001234707306139171,0.00011921735858777538,0.006364447829103663,0.000709639813894108
200,1.0,0.9995496869087219,0.999535322189331,0.9954516830537404,0.9987005201823089
201,0.0,0.45585018396377563,0.13308130204677582,0.31648073559403894,0.18157822376210944
202,0.0,0.0013037397293373942,0.010966738685965538,0.12976029654009008,0.050585139941204754
203,0.0,0.0019965406972914934,0.011814863421022892,0.037096835952349395,0.023524683276025943
204,1.0,0.4110320210456848,0.7179134488105774,0.3752333231780188,0.560044482019829
205,1.0,0.8034532070159912,0.949665367603302,0.7642550295470432,0.9536690456656147
206,0.0,0.0038720364682376385,0.02686997875571251,0.12961847209813498,0.0750492287717916
207,0.0,0.0004682220460381359,7.387920777546242e-05,0.009961381874208615,0.001074081796680738
208,1.0,0.5488976240158081,0.9951392412185669,0.7459394275716562,0.9281272256881588
209,0.0,0.04526245966553688,0.012841694988310337,0.12357208367304995,0.08060710529781084
210,0.0,0.10193964838981628,0.31776589155197144,0.16475796439768048,0.3440791988169286
211,0.0,0.3682737946510315,0.46510806679725647,0.6428251848611979,0.4834681218756445
212,0.0,0.0012425273889675736,0.0007254522060975432,0.033731792768442195,0.006506207630590609
213,0.0,0.10112027823925018,0.0009842765284702182,0.4287328435866355,0.008261778328502037
214,1.0,0.8382877707481384,0.330144464969635,0.7081356324805762,0.6474397962115253
215,0.0,0.2146952748298645,0.7828566431999207,0.6357750352699411,0.63723991695575
216,1.0,0.9999837875366211,0.9998008608818054,0.9988644683300815,0.99870839139086
217,0.0,0.010946218855679035,0.0009082742035388947,0.0803020670061605,0.02594252497243412
218,0.0,0.01057847123593092,0.017002666369080544,0.04848719365106796,0.06539700944971726
219,0.0,0.02715112827718258,0.027688628062605858,0.07609652979338971,0.06448226227985561
220,0.0,0.03244409337639809,0.11683519184589386,0.3089001672311617,0.12582858241104164
221,0.0,0.007316563278436661,0.005708613432943821,0.11148047328898941,0.02406512927787361
222,0.0,0.0002633693802636117,0.0006047333008609712,0.01717041049110158,0.008972173906547051
223,0.0,0.0026653860695660114,0.003472135402262211,0.003356983119304885,0.006974748141761876
224,0.0,0.013106903992593288,0.003924305085092783,0.09945968515374706,0.050058041237542955
225,0.0,0.1089695543050766,0.0013116933405399323,0.42462136024711683,0.010995856070032955
226,0.0,0.007574279792606831,0.0005687769735231996,0.04449384091987416,0.006499046384556732
227,0.0,0.9579774141311646,0.6881389617919922,0.6067748215729625,0.7265450164944423
228,0.0,0.010166389867663383,0.01358108315616846,0.11310225292883387,0.07124076218620809
229,1.0,0.9972323775291443,0.9937977194786072,0.9389820493699045,0.9867201151398282
230,1.0,0.9772619009017944,0.9474612474441528,0.9866173709316642,0.955586546739907
231,0.0,0.019022786989808083,0.009659427218139172,0.12044179016546096,0.09292754057772591
232,0.0,0.00796316284686327,0.18275004625320435,0.04646252578762109,0.28858717818722784
233,0.0,0.0011736489832401276,0.04672511667013168,0.023993725735514525,0.04788286612257022
234,0.0,0.0030982561875134706,0.003803030587732792,0.046677986644569576,0.008965054809304327
235,0.0,0.09191886335611343,0.3059331476688385,0.23827767727509097,0.3663246999484612
236,0.0,0.26025453209877014,0.4000505208969116,0.803366500311644,0.3559163097979832
237,0.0,0.0020213585812598467,0.00700506241992116,0.08501601526353963,0.06131179260706641
238,0.0,0.0047730631195008755,0.045474592596292496,0.1285572236633284,0.15874905019850422
239,0.0,0.03869654983282089,0.0020554407965391874,0.1287610362487898,0.004670827334792047
240,0.0,0.004362550098448992,0.00012147190136602148,0.043354230483375736,0.0028803391405226417
241,1.0,0.025424880906939507,0.005811701994389296,0.13754095537509248,0.00776356529206807
242,1.0,0.04815999045968056,0.41462185978889465,0.37834424762153157,0.444872322911402
243,0.0,0.009922964498400688,0.027883702889084816,0.15350078284825358,0.029983891582737753
244,1.0,0.8934177756309509,0.9964423775672913,0.6990797099464898,0.9758003663560239
245,1.0,0.10964217782020569,0.32342079281806946,0.3754489054815607,0.5318997629730601
246,1.0,0.9300185441970825,0.9498331546783447,0.9406063492321497,0.8702707350260485
247,0.0,9.964466880774125e-05,0.00022911075211595744,0.004597253683120205,0.0031038563595319232
248,0.0,0.005552493967115879,0.002085257787257433,0.08917688118889218,0.019086648703148558
249,0.0,0.3723408281803131,0.06777840852737427,0.2545003414012523,0.23995507175553715
250,0.0,0.005567405838519335,0.007857234217226505,0.1537763511709829,0.02292670276642242
251,1.0,0.9752156734466553,0.9417997002601624,0.9337119215556037,0.934107083109485
252,0.0,0.009029563516378403,0.0015859099803492427,0.03906183584792961,0.005682938028017614
253,0.0,0.00035740103339776397,0.00047323660692200065,0.002167996129788836,0.0011312831712963316
254,0.0,0.03840596601366997,0.11464544385671616,0.23303949600937243,0.1973507748778706
255,0.0,0.0005034147179685533,0.0028011135291308165,0.011895042099607267,0.009711973896883556
256,0.0,0.11972478777170181,0.013358031399548054,0.25784824493587516,0.09171569585734088
257,0.0,0.2623792588710785,0.025436438620090485,0.4208515266082913,0.11944343578410593
258,1.0,0.2685694694519043,0.43213894963264465,0.6793501072261368,0.546440420216105
259,0.0,0.058584798127412796,0.005058793351054192,0.20215324939485063,0.011236149760367579
260,0.0,0.0022683460265398026,0.0018941530724987388,0.05092676984379849,0.012246640586862858
261,1.0,0.4570213258266449,0.9320228099822998,0.39953540067856985,0.933215800025944
262,0.0,0.0009586912929080427,0.0001432096032658592,0.003116068761946939,0.0005113071488946854
263,0.0,0.02040586620569229,0.0024566713254898787,0.06754412212738486,0.013164637637656395
264,1.0,0.9995173215866089,0.9992967844009399,0.9932881918298989,0.9980441783177406
265,0.0,0.007549651898443699,0.014636457897722721,0.09962260129233441,0.019442260577925342
266,1.0,0.999983549118042,0.9995537400245667,0.9989578291025104,0.9987592509366834
267,0.0,0.0008497818489558995,0.0008251101244240999,0.03354980600928358,0.004773532864078012
268,0.0,0.000289735704427585,0.00012245778634678572,0.0021540954997551188,0.0005176372121931325
269,1.0,0.2504619061946869,0.9571174383163452,0.48447083686002634,0.8345674587492606
270,0.0,0.009072734043002129,0.0001573919871589169,0.05689698967885814,0.0021222529935149555
271,1.0,0.8043602108955383,0.9928344488143921,0.7972337040374374,0.9363320742564157
272,0.0,0.03471758961677551,0.0026843934319913387,0.18152106339852073,0.016302663600837486
273,0.0,0.13111822307109833,0.07443589717149734,0.1559192246908502,0.04666892918163189
274,0.0,5.348118065739982e-05,0.0003590438573155552,0.001929711028640928,0.0008741369331750031
275,0.0,0.018761180341243744,0.004235913511365652,0.2232947244566592,0.011955174709131093
276,1.0,0.059217602014541626,0.8727445006370544,0.24626904920027676,0.6261766711716906
277,0.0,0.0005871869507245719,8.164457540260628e-05,0.013887039525748626,0.0005862072186594302
278,0.0,0.0027920708525925875,0.022750699892640114,0.005502806542673866,0.032325671248268684
279,0.0,0.10664338618516922,0.07715077698230743,0.24249882882105053,0.17707307571939157
280,0.0,0.028515929356217384,0.011525949463248253,0.10838500992260876,0.057139509648683216
281,0.0,0.0003038916038349271,0.0008641107706353068,0.001863594223527433,0.000976902783921682
282,1.0,0.9922519326210022,0.9905672669410706,0.9783822802509808,0.9584691151466187
283,0.0,0.01531857717782259,0.004845927003771067,0.04587577631325404,0.01477768923047964
284,1.0,0.5294581055641174,0.5407654047012329,0.6190791522120087,0.5255075599341746
285,0.0,0.009190267883241177,0.04258720204234123,0.10784264391385731,0.130646479044358
286,0.0,0.008266158401966095,0.008492860943078995,0.15351921014553813,0.012992491966469701
287,0.0,0.0014368375996127725,0.0002241999318357557,0.05242012070275755,0.001486362338892248
288,0.0,0.003992803394794464,0.0003810224879998714,0.19767654611405616,0.005908795183282236
289,0.0,0.014125077053904533,0.012381515465676785,0.09352158315301812,0.025357977138028166
290,1.0,0.21551302075386047,0.432423859834671,0.33765553096918505,0.5133266618997663
291,1.0,0.9647735953330994,0.2644885778427124,0.8880069393892288,0.5282950376002361
292,0.0,0.02117239125072956,0.006708662491291761,0.23590586661959007,0.021808649393626662
293,0.0,0.0327613465487957,0.40444421768188477,0.21544510971900066,0.2930350199854292
294,0.0,0.04997054487466812,0.3493928015232086,0.3357999328253232,0.33782704019529375
295,0.0,0.004740256816148758,0.006371387280523777,0.042430360879341746,0.010528439803435671
296,0.0,0.031684864312410355,0.040880803018808365,0.19624410987427215,0.05375633953514521
297,0.0,0.0022199167869985104,0.01861494965851307,0.04187570042410005,0.06350326425437205
298,0.0,0.00025299953995272517,0.0006337871309369802,0.0065754817474833974,0.0047706156855821455
299,1.0,0.9770846962928772,0.9838578104972839,0.9539485641619484,0.9757868114631825
300,0.0,0.04547341540455818,0.33858081698417664,0.17065487130395707,0.3788696846488897
301,0.0,0.0004733338428195566,0.00014439335791394114,0.004082387504210746,0.0012780295226630385
302,1.0,0.9997057318687439,0.9982913136482239,0.997031890838132,0.9960104924381616
303,0.0,0.0024308653082698584,0.00012266651901882142,0.019316344038045705,0.0010861541112783082
304,0.0,0.0228832196444273,0.0017088846070691943,0.15065720928117438,0.004945796425190789
305,0.0,0.39046069979667664,0.2363479733467102,0.4288977663833829,0.3137578535372078
306,0.0,0.023594312369823456,0.007912343367934227,0.3867573822495923,0.08787997686045819
307,0.0,0.868086576461792,0.32550203800201416,0.686860551866329,0.4502705802419473
308,1.0,0.9450778365135193,0.9818210005760193,0.9002279911738061,0.9741262706613778
309,0.0,0.007751446682959795,0.006767016835510731,0.2037744518861449,0.039898066718949445
310,0.0,0.010988486930727959,0.019808216020464897,0.09633086862478622,0.030378340004691962
311,0.0,0.0003139365289825946,0.0002938946709036827,0.0020638338947980414,0.0007590743433030789
312,0.0,0.014728953130543232,0.0007800537860020995,0.15493579616715492,0.011301462930150653
313,0.0,0.2006818652153015,0.038408923894166946,0.22679843726704615,0.12381322714036702
314,0.0,0.04814312607049942,0.005257771350443363,0.36061351139528214,0.01003135731310685
315,0.0,0.019679058343172073,0.022371908649802208,0.07411341809382424,0.08389500376045238
316,0.0,0.34085994958877563,0.011877444572746754,0.5061308502357323,0.12916157260195396
317,0.0,0.30506864190101624,0.6996284127235413,0.4199353560503145,0.7273494137239447
318,0.0,0.001652877195738256,0.00040986313251778483,0.030785138060064193,0.00476065738185125
319,1.0,0.7805211544036865,0.9960483908653259,0.5965554071111214,0.990556780576776
320,1.0,0.04281802102923393,0.06508474797010422,0.30158411685592246,0.10312970759086446
321,0.0,0.0023452690802514553,0.08759374916553497,0.0544328369096448,0.05422989012046906
322,0.0,0.005636870861053467,0.003478020429611206,0.015062641674216741,0.008240348232334029
323,0.0,0.013448844663798809,0.0021331841126084328,0.03984621652355527,0.008868148470176385
324,0.0,0.005438787862658501,0.05075475573539734,0.03556124596189906,0.07403411113867928
325,0.0,0.017082659527659416,0.04302230849862099,0.17189978745611253,0.07540418598375871
